day,person_i,person_j,contact_type,weight
39,11194,899086,1,2.0
39,14768,163793,1,2.0
39,14768,268314,1,2.0
39,14768,653122,1,2.0
39,15433,506903,1,2.0
39,15433,972010,1,2.0
39,16116,733829,1,2.0
39,16617,72661,1,2.0
39,16617,156774,1,2.0
39,16617,542875,1,2.0
39,16617,676805,1,2.0
39,16617,814651,1,2.0
39,16617,995697,1,2.0
39,19551,726005,1,2.0
39,21998,987553,1,2.0
39,23425,720982,1,2.0
39,26331,797923,1,2.0
39,26331,864183,1,2.0
39,28625,608048,1,2.0
39,31332,797923,1,2.0
39,35194,194839,1,2.0
39,39230,715721,1,2.0
39,46995,582501,1,2.0
39,52117,921413,1,2.0
39,55678,653122,1,2.0
39,55678,921413,1,2.0
39,72661,156774,1,2.0
39,72661,541431,1,2.0
39,75368,177942,1,2.0
39,78561,106886,1,2.0
39,94443,591050,1,2.0
39,100651,730534,1,2.0
39,110706,138821,1,2.0
39,115433,887912,1,2.0
39,123100,249685,1,2.0
39,129559,363872,1,2.0
39,134459,291057,1,2.0
39,136516,995697,1,2.0
39,137846,723524,1,2.0
39,145455,822682,1,2.0
39,156440,995532,1,2.0
39,156774,440505,1,2.0
39,156774,541431,1,2.0
39,156774,897844,1,2.0
39,163793,268314,1,2.0
39,163793,906408,1,2.0
39,165236,837672,1,2.0
39,168545,571893,1,2.0
39,189489,589643,1,2.0
39,194629,253436,1,2.0
39,194839,354563,1,2.0
39,194839,499888,1,2.0
39,194839,648637,1,2.0
39,194839,722967,1,2.0
39,194839,746541,1,2.0
39,194839,797923,1,2.0
39,194839,864183,1,2.0
39,198424,864615,1,2.0
39,204895,241766,1,2.0
39,204895,268314,1,2.0
39,204895,552876,1,2.0
39,204895,653122,1,2.0
39,204895,942337,1,2.0
39,209162,284510,1,2.0
39,217222,552876,1,2.0
39,232063,759573,1,2.0
39,241766,942337,1,2.0
39,243238,722967,1,2.0
39,243939,364898,1,2.0
39,243939,503178,1,2.0
39,243939,506903,1,2.0
39,243939,901652,1,2.0
39,243939,923148,1,2.0
39,243939,972010,1,2.0
39,260495,901803,1,2.0
39,268314,653122,1,2.0
39,268314,906408,1,2.0
39,269117,672221,1,2.0
39,286397,839768,1,2.0
39,287837,331281,1,2.0
39,301251,407074,1,2.0
39,305781,703565,1,2.0
39,306273,877933,1,2.0
39,324149,927825,1,2.0
39,341114,844344,1,2.0
39,353686,900257,1,2.0
39,364898,420352,1,2.0
39,402382,964984,1,2.0
39,420352,503178,1,2.0
39,420352,505369,1,2.0
39,420352,923148,1,2.0
39,427666,552876,1,2.0
39,427666,942337,1,2.0
39,435964,786168,1,2.0
39,440505,815162,1,2.0
39,449140,843719,1,2.0
39,455556,483231,1,2.0
39,490826,963419,1,2.0
39,499888,797923,1,2.0
39,499888,864183,1,2.0
39,503178,923148,1,2.0
39,503285,784747,1,2.0
39,505369,923148,1,2.0
39,522941,612647,1,2.0
39,536444,891859,1,2.0
39,541431,660688,1,2.0
39,541431,897844,1,2.0
39,541431,995697,1,2.0
39,542875,676805,1,2.0
39,552876,942337,1,2.0
39,569029,901053,1,2.0
39,595018,984449,1,2.0
39,606241,791582,1,2.0
39,633289,786099,1,2.0
39,653122,906408,1,2.0
39,676805,815162,1,2.0
39,684370,795276,1,2.0
39,686529,901652,1,2.0
39,686529,961275,1,2.0
39,716543,755178,1,2.0
39,746541,797923,1,2.0
39,778578,896276,1,2.0
39,797923,864183,1,2.0
39,815162,897844,1,2.0
39,815162,995697,1,2.0
39,840557,923148,1,2.0
39,897844,995697,1,2.0
39,923148,972010,1,2.0
39,936108,982072,1,2.0
